id,gender,area,qualification,income,marital_status,vintage,claim_amount,num_policies,policy,type_of_policy,cltv,income_category,income_scaled,claim_ratio,claim_percentage,policies_per_year,customer_value,high_value_flag,customer_segment
7520,Female,Rural,Bachelor,3,1,1,0,2,A,Platinum,100512,5L-10L,1500000,0.0,0.0,1.0,6000000,1,High
71435,Female,Urban,Bachelor,3,0,8,3817,2,A,Gold,139440,5L-10L,1500000,0.002544665,0.25,0.222222222,27000000,1,High
26750,Male,Urban,Bachelor,2,0,7,3930,2,B,Silver,63492,2-5L,1000000,0.003929996,0.39,0.25,16000000,0,Medium
54372,Male,Urban,Bachelor,2,0,7,0,1,B,Platinum,32160,2-5L,1000000,0.0,0.0,0.125,8000000,0,Low
19154,Female,Urban,High School,2,0,7,0,2,B,Platinum,92268,2-5L,1000000,0.0,0.0,0.25,16000000,0,High
83924,Female,Urban,High School,2,1,8,5541,2,A,Gold,63336,2-5L,1000000,0.005540994,0.55,0.222222222,18000000,0,Medium
47841,Male,Urban,High School,3,1,0,3194,1,A,Platinum,62940,5L-10L,1500000,0.002129332,0.21,1.0,1500000,0,Medium
3956,Male,Urban,Bachelor,4,0,0,2240,1,C,Silver,33576,10L+,2000000,0.001119999,0.11,1.0,2000000,0,Low
10849,Male,Urban,High School,3,1,6,9088,2,B,Silver,56700,5L-10L,1500000,0.006058663,0.61,0.285714286,21000000,1,Low
44741,Female,Rural,Bachelor,4,0,2,2121,2,A,Platinum,375060,10L+,2000000,0.001060499,0.11,0.666666667,12000000,1,High
21652,Male,Rural,Bachelor,3,1,0,5315,1,A,Platinum,33576,5L-10L,1500000,0.003543331,0.35,1.0,1500000,0,Low
41103,Male,Urban,Bachelor,2,1,7,3996,2,A,Silver,64548,2-5L,1000000,0.003995996,0.4,0.25,16000000,0,Medium
5331,Male,Urban,Bachelor,3,0,5,2782,2,B,Silver,72036,5L-10L,1500000,0.001854665,0.19,0.333333333,18000000,1,Medium
18846,Male,Urban,Bachelor,3,0,1,4035,2,A,Platinum,126444,5L-10L,1500000,0.002689998,0.27,1.0,6000000,1,High
5053,Female,Rural,High School,2,0,6,0,2,B,Platinum,141000,2-5L,1000000,0.0,0.0,0.285714286,14000000,0,High
26110,Male,Urban,Bachelor,3,0,7,3501,1,A,Platinum,136092,5L-10L,1500000,0.002333998,0.23,0.125,12000000,0,High
56651,Male,Urban,High School,3,1,4,4484,1,B,Silver,33492,5L-10L,1500000,0.002989331,0.3,0.2,7500000,0,Low
23492,Female,Rural,Bachelor,4,1,0,2497,1,A,Platinum,34440,10L+,2000000,0.001248499,0.12,1.0,2000000,0,Low
71614,Male,Urban,High School,3,1,5,4269,1,A,Platinum,70848,5L-10L,1500000,0.002845998,0.28,0.166666667,9000000,0,Medium
35602,Female,Urban,Bachelor,3,1,1,3546,2,A,Platinum,67944,5L-10L,1500000,0.002363998,0.24,1.0,6000000,1,Medium
53487,Female,Rural,High School,3,1,7,0,2,A,Platinum,62664,5L-10L,1500000,0.0,0.0,0.25,24000000,1,Medium
5448,Male,Rural,Bachelor,2,1,3,4140,1,A,Silver,32976,2-5L,1000000,0.004139996,0.41,0.25,4000000,0,Low
1200,Male,Urban,Bachelor,3,1,5,3898,2,A,Gold,94452,5L-10L,1500000,0.002598665,0.26,0.333333333,18000000,1,High
19922,Female,Urban,High School,3,1,7,2241,2,B,Silver,71148,5L-10L,1500000,0.001493999,0.15,0.25,24000000,1,Medium
68557,Male,Rural,Bachelor,4,1,5,0,1,B,Gold,34656,10L+,2000000,0.0,0.0,0.166666667,12000000,0,Low
33057,Male,Urban,High School,3,0,6,0,2,B,Platinum,67692,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Medium
73126,Female,Rural,High School,3,1,2,0,1,A,Gold,59808,5L-10L,1500000,0.0,0.0,0.333333333,4500000,0,Low
87935,Female,Rural,Bachelor,4,0,0,0,2,B,Platinum,99372,10L+,2000000,0.0,0.0,2.0,4000000,1,High
12326,Female,Urban,Bachelor,3,0,3,5120,2,A,Platinum,320292,5L-10L,1500000,0.003413331,0.34,0.5,12000000,1,High
1414,Male,Urban,Bachelor,2,0,7,6527,2,B,Silver,105636,2-5L,1000000,0.006526993,0.65,0.25,16000000,0,High
12491,Male,Urban,Bachelor,3,1,7,4025,2,A,Silver,102900,5L-10L,1500000,0.002683332,0.27,0.25,24000000,1,High
67929,Male,Urban,High School,3,1,1,6304,2,A,Platinum,321564,5L-10L,1500000,0.004202664,0.42,1.0,6000000,1,High
65412,Male,Urban,High School,4,1,4,2233,1,A,Gold,32628,10L+,2000000,0.001116499,0.11,0.2,10000000,0,Low
5159,Male,Urban,High School,4,0,4,3781,1,A,Platinum,35700,10L+,2000000,0.001890499,0.19,0.2,10000000,0,Low
30358,Male,Urban,High School,3,1,2,3795,2,A,Platinum,64596,5L-10L,1500000,0.002529998,0.25,0.666666667,9000000,1,Medium
78713,Female,Urban,High School,3,0,2,2710,2,A,Platinum,286248,5L-10L,1500000,0.001806665,0.18,0.666666667,9000000,1,High
24244,Female,Rural,Bachelor,4,1,6,0,1,A,Silver,38052,10L+,2000000,0.0,0.0,0.142857143,14000000,0,Low
8816,Male,Urban,Bachelor,3,1,3,5624,2,A,Gold,212568,5L-10L,1500000,0.003749331,0.37,0.5,12000000,1,High
12527,Female,Rural,High School,4,1,1,0,1,A,Platinum,30672,10L+,2000000,0.0,0.0,0.5,4000000,0,Low
4250,Male,Urban,Bachelor,3,1,4,3929,2,A,Platinum,73332,5L-10L,1500000,0.002619332,0.26,0.4,15000000,1,Medium
82310,Female,Urban,Bachelor,3,1,6,5508,2,A,Gold,104772,5L-10L,1500000,0.003671998,0.37,0.285714286,21000000,1,High
83420,Male,Urban,High School,2,0,2,2190,2,C,Gold,106500,2-5L,1000000,0.002189998,0.22,0.666666667,6000000,0,High
13562,Female,Urban,High School,4,0,5,6297,2,B,Gold,51564,10L+,2000000,0.003148498,0.31,0.333333333,24000000,1,Low
19042,Male,Rural,Bachelor,2,0,7,0,2,B,Silver,96588,2-5L,1000000,0.0,0.0,0.25,16000000,0,High
31828,Male,Rural,Bachelor,3,1,0,2600,2,B,Platinum,95292,5L-10L,1500000,0.001733332,0.17,2.0,3000000,1,High
27233,Female,Urban,High School,1,1,2,11760,2,C,Gold,73068,0-2L,500000,0.023519953,2.35,0.666666667,3000000,0,Medium
44233,Female,Urban,Bachelor,2,0,1,2504,1,A,Platinum,33924,2-5L,1000000,0.002503997,0.25,0.5,2000000,0,Low
55725,Male,Urban,Bachelor,3,1,3,2220,2,A,Silver,187488,5L-10L,1500000,0.001479999,0.15,0.5,12000000,1,High
65391,Female,Urban,High School,4,1,8,3697,1,A,Gold,93816,10L+,2000000,0.001848499,0.18,0.111111111,18000000,0,High
52460,Female,Urban,Bachelor,2,0,7,0,1,B,Platinum,34104,2-5L,1000000,0.0,0.0,0.125,8000000,0,Low
65663,Male,Urban,High School,2,1,3,5035,2,B,Platinum,54900,2-5L,1000000,0.005034995,0.5,0.5,8000000,0,Low
21094,Male,Urban,High School,3,0,3,2015,2,A,Platinum,57312,5L-10L,1500000,0.001343332,0.13,0.5,12000000,1,Low
30548,Female,Urban,Others,3,0,7,2042,2,A,Platinum,91020,5L-10L,1500000,0.001361332,0.14,0.25,24000000,1,Medium
5147,Female,Urban,Bachelor,2,1,7,3879,2,B,Platinum,285240,2-5L,1000000,0.003878996,0.39,0.25,16000000,0,High
7521,Female,Urban,Others,1,0,5,6621,1,A,Silver,60036,0-2L,500000,0.013241974,1.32,0.166666667,3000000,0,Low
24267,Female,Urban,Bachelor,3,0,1,8923,2,A,Platinum,67404,5L-10L,1500000,0.005948663,0.59,1.0,6000000,1,Medium
62229,Female,Urban,High School,2,0,4,5914,2,A,Platinum,65220,2-5L,1000000,0.005913994,0.59,0.4,10000000,0,Medium
82014,Male,Rural,High School,4,0,4,0,1,A,Platinum,31164,10L+,2000000,0.0,0.0,0.2,10000000,0,Low
79313,Male,Rural,High School,3,1,4,3241,1,B,Gold,32376,5L-10L,1500000,0.002160665,0.22,0.2,7500000,0,Low
59930,Male,Rural,High School,3,1,6,0,2,A,Gold,32460,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Low
34791,Female,Rural,High School,4,0,6,0,1,C,Platinum,38496,10L+,2000000,0.0,0.0,0.142857143,14000000,0,Low
80090,Female,Urban,High School,2,0,7,0,2,A,Platinum,220164,2-5L,1000000,0.0,0.0,0.25,16000000,0,High
2684,Female,Urban,High School,4,1,2,3831,2,B,Gold,63384,10L+,2000000,0.001915499,0.19,0.666666667,12000000,1,Medium
88117,Female,Urban,High School,2,0,4,3476,2,A,Silver,506976,2-5L,1000000,0.003475997,0.35,0.4,10000000,0,High
67145,Female,Urban,Bachelor,2,1,5,5887,2,C,Platinum,231972,2-5L,1000000,0.005886994,0.59,0.333333333,12000000,0,High
78557,Male,Urban,High School,3,1,8,0,2,A,Platinum,97944,5L-10L,1500000,0.0,0.0,0.222222222,27000000,1,High
41994,Male,Urban,High School,4,1,7,4211,2,B,Gold,63372,10L+,2000000,0.002105499,0.21,0.25,32000000,1,Medium
83550,Female,Rural,Bachelor,3,1,8,0,2,B,Platinum,74616,5L-10L,1500000,0.0,0.0,0.222222222,27000000,1,Medium
2226,Male,Rural,Bachelor,4,1,2,5777,1,A,Silver,33660,10L+,2000000,0.002888499,0.29,0.333333333,6000000,0,Low
22686,Male,Urban,High School,3,1,7,4104,2,A,Silver,516624,5L-10L,1500000,0.002735998,0.27,0.25,24000000,1,High
47475,Female,Urban,High School,3,1,7,6264,2,A,Platinum,241968,5L-10L,1500000,0.004175997,0.42,0.25,24000000,1,High
22214,Female,Urban,High School,3,1,8,2013,2,A,Silver,60912,5L-10L,1500000,0.001341999,0.13,0.222222222,27000000,1,Medium
32074,Female,Urban,Others,2,0,7,3249,2,B,Silver,37308,2-5L,1000000,0.003248997,0.32,0.25,16000000,0,Low
12239,Male,Rural,High School,4,0,5,0,1,A,Gold,33528,10L+,2000000,0.0,0.0,0.166666667,12000000,0,Low
65851,Female,Urban,High School,2,0,7,12653,2,A,Silver,129300,2-5L,1000000,0.012652987,1.27,0.25,16000000,0,High
30607,Male,Urban,Bachelor,4,0,6,5912,2,C,Gold,146064,10L+,2000000,0.002955999,0.3,0.285714286,28000000,1,High
83479,Female,Rural,Bachelor,3,0,7,15741,2,A,Silver,107460,5L-10L,1500000,0.010493993,1.05,0.25,24000000,1,High
8915,Male,Rural,High School,3,1,4,2446,1,A,Platinum,52932,5L-10L,1500000,0.001630666,0.16,0.2,7500000,0,Low
31496,Female,Urban,Bachelor,2,1,7,3201,2,A,Silver,577752,2-5L,1000000,0.003200997,0.32,0.25,16000000,0,High
25577,Female,Rural,Bachelor,3,1,6,3364,2,B,Silver,67176,5L-10L,1500000,0.002242665,0.22,0.285714286,21000000,1,Medium
60864,Female,Rural,Bachelor,4,0,6,2155,2,A,Platinum,107844,10L+,2000000,0.001077499,0.11,0.285714286,28000000,1,High
21648,Male,Rural,Bachelor,3,1,5,4171,2,B,Platinum,67560,5L-10L,1500000,0.002780665,0.28,0.333333333,18000000,1,Medium
84073,Male,Urban,Bachelor,2,1,2,6591,2,A,Silver,299352,2-5L,1000000,0.006590993,0.66,0.666666667,6000000,0,High
46464,Female,Rural,Bachelor,3,1,3,2898,1,A,Platinum,34092,5L-10L,1500000,0.001931999,0.19,0.25,6000000,0,Low
74213,Female,Urban,Bachelor,2,0,1,4646,2,C,Silver,45984,2-5L,1000000,0.004645995,0.46,1.0,4000000,0,Low
48347,Male,Urban,High School,4,0,4,4025,1,A,Gold,32124,10L+,2000000,0.002012499,0.2,0.2,10000000,0,Low
85562,Female,Rural,Bachelor,2,1,5,0,2,B,Platinum,62088,2-5L,1000000,0.0,0.0,0.333333333,12000000,0,Medium
39506,Male,Urban,High School,3,0,1,5248,2,B,Gold,187380,5L-10L,1500000,0.003498664,0.35,1.0,6000000,1,High
71220,Male,Urban,Bachelor,3,1,7,4398,2,A,Gold,128616,5L-10L,1500000,0.002931998,0.29,0.25,24000000,1,High
57132,Female,Rural,High School,3,0,1,6212,2,A,Gold,222732,5L-10L,1500000,0.004141331,0.41,1.0,6000000,1,High
8634,Male,Urban,Bachelor,2,1,6,6994,2,A,Gold,63624,2-5L,1000000,0.006993993,0.7,0.285714286,14000000,0,Medium
48047,Female,Urban,High School,2,1,8,11481,1,C,Silver,60564,2-5L,1000000,0.011480989,1.15,0.111111111,9000000,0,Medium
25284,Female,Rural,Bachelor,3,1,4,3152,2,A,Platinum,69564,5L-10L,1500000,0.002101332,0.21,0.4,15000000,1,Medium
55161,Female,Urban,Bachelor,4,1,1,0,1,A,Platinum,31008,10L+,2000000,0.0,0.0,0.5,4000000,0,Low
79254,Male,Rural,High School,3,1,2,2023,1,B,Platinum,31272,5L-10L,1500000,0.001348666,0.13,0.333333333,4500000,0,Low
23987,Female,Urban,High School,3,0,6,6262,2,C,Silver,362400,5L-10L,1500000,0.004174664,0.42,0.285714286,21000000,1,High
11189,Male,Urban,Bachelor,2,0,7,7841,2,B,Platinum,174000,2-5L,1000000,0.007840992,0.78,0.25,16000000,0,High
79165,Female,Rural,High School,3,0,5,0,1,B,Silver,32244,5L-10L,1500000,0.0,0.0,0.166666667,9000000,0,Low
81909,Female,Rural,High School,3,0,0,4436,2,A,Gold,63648,5L-10L,1500000,0.002957331,0.3,2.0,3000000,1,Medium
31847,Female,Urban,Others,2,1,5,6227,2,A,Silver,94476,2-5L,1000000,0.006226994,0.62,0.333333333,12000000,0,High
40288,Male,Urban,Bachelor,3,1,7,5474,2,A,Platinum,58572,5L-10L,1500000,0.003649331,0.36,0.25,24000000,1,Low
69859,Female,Urban,Bachelor,3,1,5,5640,2,A,Platinum,98544,5L-10L,1500000,0.003759997,0.38,0.333333333,18000000,1,High
6782,Male,Urban,Bachelor,4,1,7,3795,1,A,Platinum,30648,10L+,2000000,0.001897499,0.19,0.125,16000000,0,Low
35105,Male,Rural,Bachelor,3,1,4,0,1,A,Platinum,68064,5L-10L,1500000,0.0,0.0,0.2,7500000,0,Medium
52853,Female,Rural,Bachelor,3,1,5,0,1,B,Silver,35196,5L-10L,1500000,0.0,0.0,0.166666667,9000000,0,Low
18046,Male,Urban,High School,2,1,5,8043,2,A,Platinum,244836,2-5L,1000000,0.008042992,0.8,0.333333333,12000000,0,High
81830,Male,Urban,High School,2,1,6,3627,2,A,Platinum,65340,2-5L,1000000,0.003626996,0.36,0.285714286,14000000,0,Medium
39548,Female,Rural,Bachelor,3,1,4,2130,2,B,Platinum,61836,5L-10L,1500000,0.001419999,0.14,0.4,15000000,1,Medium
2087,Female,Rural,Bachelor,2,0,6,2186,2,B,Silver,155436,2-5L,1000000,0.002185998,0.22,0.285714286,14000000,0,High
47981,Female,Rural,High School,3,0,7,2143,2,A,Platinum,61980,5L-10L,1500000,0.001428666,0.14,0.25,24000000,1,Medium
17550,Female,Rural,Others,4,0,4,2911,1,A,Silver,28872,10L+,2000000,0.001455499,0.15,0.2,10000000,0,Low
27682,Female,Urban,Bachelor,3,1,5,5381,1,A,Platinum,31476,5L-10L,1500000,0.003587331,0.36,0.166666667,9000000,0,Low
87280,Male,Urban,Bachelor,2,1,2,4180,1,B,Gold,60576,2-5L,1000000,0.004179996,0.42,0.333333333,3000000,0,Medium
54237,Male,Rural,Bachelor,3,0,6,3795,2,B,Silver,103440,5L-10L,1500000,0.002529998,0.25,0.285714286,21000000,1,High
67989,Male,Urban,Bachelor,3,1,0,4121,1,A,Platinum,29244,5L-10L,1500000,0.002747332,0.27,1.0,1500000,0,Low
21213,Female,Urban,Bachelor,2,0,3,6105,2,A,Gold,66564,2-5L,1000000,0.006104994,0.61,0.5,8000000,0,Medium
9813,Female,Rural,Bachelor,4,0,4,0,2,A,Platinum,52608,10L+,2000000,0.0,0.0,0.4,20000000,1,Low
4080,Male,Urban,High School,2,1,7,10263,1,A,Gold,33300,2-5L,1000000,0.01026299,1.03,0.125,8000000,0,Low
34377,Male,Urban,High School,3,1,2,4069,2,C,Platinum,63168,5L-10L,1500000,0.002712665,0.27,0.666666667,9000000,1,Medium
35676,Male,Rural,High School,3,0,8,6728,1,C,Platinum,34500,5L-10L,1500000,0.00448533,0.45,0.111111111,13500000,0,Low
5090,Female,Urban,Bachelor,2,1,6,3304,2,B,Platinum,228696,2-5L,1000000,0.003303997,0.33,0.285714286,14000000,0,High
6661,Male,Urban,Bachelor,3,1,7,6034,1,A,Gold,31956,5L-10L,1500000,0.004022664,0.4,0.125,12000000,0,Low
619,Female,Urban,Bachelor,2,1,6,0,2,B,Platinum,208464,2-5L,1000000,0.0,0.0,0.285714286,14000000,0,High
20371,Male,Rural,Bachelor,3,1,2,6585,1,C,Silver,52584,5L-10L,1500000,0.004389997,0.44,0.333333333,4500000,0,Low
78198,Male,Rural,Bachelor,3,1,6,4158,2,A,Silver,100908,5L-10L,1500000,0.002771998,0.28,0.285714286,21000000,1,High
19892,Female,Urban,High School,3,1,6,5550,2,A,Gold,63216,5L-10L,1500000,0.003699998,0.37,0.285714286,21000000,1,Medium
45229,Male,Rural,Bachelor,3,0,3,3819,1,B,Platinum,34464,5L-10L,1500000,0.002545998,0.25,0.25,6000000,0,Low
19572,Female,Urban,High School,3,1,6,0,2,B,Platinum,65136,5L-10L,1500000,0.0,0.0,0.285714286,21000000,1,Medium
6692,Male,Rural,Bachelor,3,1,8,0,2,B,Platinum,96408,5L-10L,1500000,0.0,0.0,0.222222222,27000000,1,High
52393,Female,Urban,Bachelor,3,0,0,9395,2,A,Gold,352152,5L-10L,1500000,0.006263329,0.63,2.0,3000000,1,High
83731,Male,Urban,High School,4,1,2,5738,1,C,Platinum,29208,10L+,2000000,0.002868999,0.29,0.333333333,6000000,0,Low
13812,Male,Urban,Bachelor,2,0,5,7268,1,B,Platinum,154464,2-5L,1000000,0.007267993,0.73,0.166666667,6000000,0,High
63922,Male,Urban,High School,2,0,8,8016,2,A,Platinum,92880,2-5L,1000000,0.008015992,0.8,0.222222222,18000000,0,High
18728,Male,Urban,Bachelor,3,1,6,4044,1,A,Platinum,62904,5L-10L,1500000,0.002695998,0.27,0.142857143,10500000,0,Medium
74325,Female,Urban,Bachelor,3,1,0,4154,2,A,Platinum,95544,5L-10L,1500000,0.002769331,0.28,2.0,3000000,1,High
50964,Female,Urban,High School,3,1,4,2365,2,B,Platinum,63240,5L-10L,1500000,0.001576666,0.16,0.4,15000000,1,Medium
21398,Female,Rural,High School,3,1,2,2596,1,A,Silver,32904,5L-10L,1500000,0.001730666,0.17,0.333333333,4500000,0,Low
48214,Female,Urban,Others,1,1,6,6533,2,A,Silver,65928,0-2L,500000,0.013065974,1.31,0.285714286,7000000,0,Medium
85258,Female,Rural,High School,3,0,6,3980,2,A,Gold,66672,5L-10L,1500000,0.002653332,0.27,0.285714286,21000000,1,Medium
2821,Male,Urban,Bachelor,3,1,7,17055,2,B,Platinum,59028,5L-10L,1500000,0.011369992,1.14,0.25,24000000,1,Low
53378,Male,Urban,High School,3,1,1,2875,1,A,Platinum,34716,5L-10L,1500000,0.001916665,0.19,0.5,3000000,0,Low
20155,Female,Urban,High School,4,1,6,4200,1,A,Platinum,31368,10L+,2000000,0.002099999,0.21,0.142857143,14000000,0,Low
13360,Female,Urban,High School,2,1,2,6282,1,A,Silver,72576,2-5L,1000000,0.006281994,0.63,0.333333333,3000000,0,Medium
46374,Male,Urban,High School,3,1,0,5385,1,B,Gold,43524,5L-10L,1500000,0.003589998,0.36,1.0,1500000,0,Low
48166,Male,Urban,High School,3,0,2,4092,2,A,Platinum,62892,5L-10L,1500000,0.002727998,0.27,0.666666667,9000000,1,Medium
3654,Male,Urban,High School,3,1,4,4359,2,A,Platinum,272004,5L-10L,1500000,0.002905998,0.29,0.4,15000000,1,High
9147,Female,Urban,High School,3,0,6,10344,2,A,Gold,67032,5L-10L,1500000,0.006895995,0.69,0.285714286,21000000,1,Medium
5354,Male,Urban,Bachelor,3,1,2,0,1,C,Silver,47232,5L-10L,1500000,0.0,0.0,0.333333333,4500000,0,Low
77611,Male,Urban,High School,3,0,8,3812,2,A,Platinum,92100,5L-10L,1500000,0.002541332,0.25,0.222222222,27000000,1,High
8601,Male,Urban,Bachelor,3,1,4,0,1,B,Platinum,32628,5L-10L,1500000,0.0,0.0,0.2,7500000,0,Low
24063,Male,Rural,High School,3,1,2,2784,1,B,Silver,34884,5L-10L,1500000,0.001855999,0.19,0.333333333,4500000,0,Low
55514,Female,Urban,High School,3,1,5,8815,2,A,Platinum,69024,5L-10L,1500000,0.005876663,0.59,0.333333333,18000000,1,Medium
69957,Male,Rural,High School,3,0,6,0,1,A,Platinum,36372,5L-10L,1500000,0.0,0.0,0.142857143,10500000,0,Low
12457,Male,Rural,Bachelor,3,1,0,0,1,A,Platinum,32184,5L-10L,1500000,0.0,0.0,1.0,1500000,0,Low
70683,Male,Urban,Bachelor,2,0,8,4183,2,C,Silver,67152,2-5L,1000000,0.004182996,0.42,0.222222222,18000000,0,Medium
25509,Female,Urban,High School,3,1,1,3948,2,A,Platinum,60444,5L-10L,1500000,0.002631998,0.26,1.0,6000000,1,Medium
71476,Female,Urban,High School,3,1,4,3786,2,C,Gold,61632,5L-10L,1500000,0.002523998,0.25,0.4,15000000,1,Medium
83296,Male,Rural,Bachelor,4,0,4,6427,1,A,Platinum,32736,10L+,2000000,0.003213498,0.32,0.2,10000000,0,Low
63348,Male,Urban,Bachelor,1,1,1,11195,2,A,Silver,68376,0-2L,500000,0.022389955,2.24,1.0,2000000,0,Medium
69857,Male,Urban,High School,2,1,6,3835,2,A,Platinum,68028,2-5L,1000000,0.003834996,0.38,0.285714286,14000000,0,Medium
16991,Male,Urban,High School,2,0,1,4846,2,A,Platinum,105912,2-5L,1000000,0.004845995,0.48,1.0,4000000,0,High
39202,Male,Urban,Bachelor,3,1,4,3884,2,B,Silver,49056,5L-10L,1500000,0.002589332,0.26,0.4,15000000,1,Low
40045,Male,Rural,Bachelor,3,1,4,0,2,B,Platinum,62964,5L-10L,1500000,0.0,0.0,0.4,15000000,1,Medium
62010,Female,Urban,High School,2,0,6,5530,2,A,Gold,101652,2-5L,1000000,0.005529994,0.55,0.285714286,14000000,0,High
11410,Female,Urban,Others,3,0,4,7420,2,B,Gold,92652,5L-10L,1500000,0.004946663,0.49,0.4,15000000,1,High
63841,Male,Urban,High School,2,0,1,0,1,C,Silver,33960,2-5L,1000000,0.0,0.0,0.5,2000000,0,Low
64599,Male,Urban,High School,3,1,3,4167,2,A,Silver,66036,5L-10L,1500000,0.002777998,0.28,0.5,12000000,1,Medium
15063,Male,Urban,High School,3,0,4,5554,2,A,Platinum,85788,5L-10L,1500000,0.003702664,0.37,0.4,15000000,1,Medium
44705,Female,Urban,High School,2,1,3,9018,1,A,Silver,90996,2-5L,1000000,0.009017991,0.9,0.25,4000000,0,Medium
30015,Male,Rural,High School,4,1,4,3352,2,C,Silver,62208,10L+,2000000,0.001675999,0.17,0.4,20000000,1,Medium
37962,Male,Rural,High School,4,0,0,0,1,A,Platinum,33204,10L+,2000000,0.0,0.0,1.0,2000000,0,Low
10566,Male,Urban,High School,3,0,7,5252,2,A,Platinum,503328,5L-10L,1500000,0.003501331,0.35,0.25,24000000,1,High
55617,Male,Urban,Bachelor,2,0,5,3918,2,A,Silver,96072,2-5L,1000000,0.003917996,0.39,0.333333333,12000000,0,High
7581,Male,Urban,Bachelor,4,1,2,5957,2,A,Platinum,120168,10L+,2000000,0.002978499,0.3,0.666666667,12000000,1,High
26555,Male,Urban,Bachelor,2,0,7,6857,2,B,Silver,82368,2-5L,1000000,0.006856993,0.69,0.25,16000000,0,Medium
69530,Female,Urban,Bachelor,3,1,6,3716,2,A,Platinum,403380,5L-10L,1500000,0.002477332,0.25,0.285714286,21000000,1,High
40854,Male,Rural,Bachelor,2,0,5,0,2,B,Platinum,58800,2-5L,1000000,0.0,0.0,0.333333333,12000000,0,Low
30765,Male,Urban,High School,3,0,6,8753,2,A,Gold,50160,5L-10L,1500000,0.005835329,0.58,0.285714286,21000000,1,Low
44301,Male,Urban,High School,2,1,6,4013,1,A,Gold,60468,2-5L,1000000,0.004012996,0.4,0.142857143,7000000,0,Medium
71612,Male,Urban,High School,3,0,8,7060,1,A,Platinum,56280,5L-10L,1500000,0.004706664,0.47,0.111111111,13500000,0,Low
60020,Male,Rural,Bachelor,4,0,0,3921,1,A,Platinum,33660,10L+,2000000,0.001960499,0.2,1.0,2000000,0,Low
68810,Female,Rural,Bachelor,3,1,6,3003,2,C,Gold,68196,5L-10L,1500000,0.002001999,0.2,0.285714286,21000000,1,Medium
37996,Female,Rural,High School,2,1,2,3254,1,A,Gold,34464,2-5L,1000000,0.003253997,0.33,0.333333333,3000000,0,Low
42644,Male,Urban,High School,3,0,1,7385,2,A,Silver,103872,5L-10L,1500000,0.00492333,0.49,1.0,6000000,1,High
34864,Female,Urban,High School,2,0,6,0,2,A,Platinum,65112,2-5L,1000000,0.0,0.0,0.285714286,14000000,0,Medium
87109,Male,Urban,Bachelor,4,0,8,6711,2,A,Silver,67908,10L+,2000000,0.003355498,0.34,0.222222222,36000000,1,Medium
62542,Female,Rural,High School,4,0,8,2860,2,B,Gold,194412,10L+,2000000,0.001429999,0.14,0.222222222,36000000,1,High
81638,Male,Rural,Bachelor,3,0,7,3644,1,B,Platinum,42252,5L-10L,1500000,0.002429332,0.24,0.125,12000000,0,Low
22754,Male,Urban,High School,3,1,7,6117,2,A,Platinum,89364,5L-10L,1500000,0.004077997,0.41,0.25,24000000,1,Medium
42591,Female,Urban,Others,4,1,5,0,1,A,Gold,32604,10L+,2000000,0.0,0.0,0.166666667,12000000,0,Low
15725,Male,Urban,Bachelor,3,0,6,2523,2,B,Platinum,52104,5L-10L,1500000,0.001681999,0.17,0.285714286,21000000,1,Low
7282,Female,Rural,Bachelor,3,0,0,2788,1,B,Silver,30276,5L-10L,1500000,0.001858665,0.19,1.0,1500000,0,Low
82103,Male,Urban,High School,4,0,1,5442,2,A,Platinum,68460,10L+,2000000,0.002720999,0.27,1.0,8000000,1,Medium
53482,Female,Rural,High School,3,0,6,3342,1,C,Silver,36300,5L-10L,1500000,0.002227999,0.22,0.142857143,10500000,0,Low
79666,Female,Rural,High School,4,0,7,2982,2,B,Platinum,67860,10L+,2000000,0.001490999,0.15,0.25,32000000,1,Medium
19879,Male,Urban,Others,2,0,4,6840,1,A,Platinum,33684,2-5L,1000000,0.006839993,0.68,0.2,5000000,0,Low
41798,Male,Rural,Bachelor,3,0,6,0,1,A,Platinum,31572,5L-10L,1500000,0.0,0.0,0.142857143,10500000,0,Low
44317,Female,Urban,High School,3,1,5,5287,2,A,Platinum,58224,5L-10L,1500000,0.003524664,0.35,0.333333333,18000000,1,Low
77886,Female,Rural,High School,4,1,6,0,1,B,Platinum,104136,10L+,2000000,0.0,0.0,0.142857143,14000000,0,High
35135,Female,Urban,Bachelor,4,0,7,3379,2,A,Platinum,426636,10L+,2000000,0.001689499,0.17,0.25,32000000,1,High
36703,Female,Urban,High School,3,1,8,2682,2,A,Platinum,64596,5L-10L,1500000,0.001787999,0.18,0.222222222,27000000,1,Medium
37553,Male,Urban,High School,3,1,7,6271,1,A,Platinum,57480,5L-10L,1500000,0.004180664,0.42,0.125,12000000,0,Low
34299,Male,Rural,Bachelor,4,1,6,3382,1,A,Platinum,31584,10L+,2000000,0.001690999,0.17,0.142857143,14000000,0,Low
713,Male,Rural,Bachelor,3,0,1,2544,2,B,Platinum,104364,5L-10L,1500000,0.001695999,0.17,1.0,6000000,1,High
